Bahnhof               | id 
Grünwald (Kr München) Robert-Koch-Straße | de:09184:2460
Grünwald (Kr München) Schloßstraße | de:09184:2367
Gsprait Gsprait | de:09175:4093
Guggenberg (Erdweg) Guggenberg, Ort | de:09174:6883
Guggenberg (Erdweg) Guggenberg, Ost | de:09174:6915
Guggenberg (Erdweg) Guggenberg, West | de:09174:6916
Guggenstätt Guggenstätt | de:09183:80614
Gumpersdorf (Obb.) Gumpersdorf | de:09174:7188
Gumpertshausen Gumpertshausen | de:09184:2432
Gumpertshofen Gumpertshofen, Abzw. B301 | de:09273:835
Gumpolding (Obb.) Gumpolding (Obb.) | de:09183:6599
Gundackersdorf Gundackersdorf | de:09174:7251
Gundamsried Gundamsried | de:09186:4443
Gundelshausen (Obb.) Kirche | de:09186:8440
Günding Eichenweg | de:09174:7025
Günding Kanalstraße | de:09174:6811
Günding Maibaum | de:09174:6813
Günding Staatsstraße | de:09174:6812
Günding St.-Vitus-Straße | de:09174:6809
Günding Waldstraße | de:09174:6815
Güntersdorf (Obb.) Güntersdorf | de:09186:8431
Günzenhausen (Au) Günzenhausen | de:09178:3142
Günzenhausen (Eching) Bergstraße | de:09178:2760
Günzenhausen (Eching) Ringstraße | de:09178:2762
Günzenhausen (Eching) Weinbergstraße | de:09178:2758
Günzlhofen Flurstraße | de:09179:6295
Günzlhofen Hauptplatz | de:09179:6296
Günzlhofen Schule | de:09179:6289
Gütersberg (Kr Freising) Gütersberg, Abzw. | de:09178:3232
Gütlsdorf Gütlsdorf | de:09178:3124
Gutterstätt Gutterstätt | de:09175:4154
Haag (Altomünster) Haag | de:09174:7221
Haag an der Amper Dorfplatz | de:09178:3012
Haag an der Amper Freisinger Straße | de:09178:3010
Haag (Obb.) Abzw. Rosenberg | de:09183:11723
Haag (Obb.) Angermeier | de:09183:80604
Haag (Obb.) Bräuhausplatz | de:09183:7750
Haag (Obb.) Enzenspergerstr. | de:09183:80903
Haag (Obb.) Haag Hauptschule | de:09183:80610
Haag (Obb.) Haag Kindergarten | de:09183:80904
Haag (Obb.) Haag (Obb.), Realschule | de:09183:8591
Haag (Obb.) Haag, Postamt | de:09183:80622
Haag (Obb.) Wasserburger Hof | de:09183:80617
Haarbach (Kr Freising) Haarbach | de:09178:3150
Haar (b München) Am See | de:09184:2166
Haar (b München) Annelies-Kupper-Allee | de:09184:2152
Haar (b München) Bürgerhaus | de:09184:2644
Haar (b München) F.-Kobell-Str./Waldfriedhof | de:09184:2164
Haar (b München) Freibadstraße | de:09184:2165
Haar (b München) Gymnasium | de:09184:2222
Haar (b München) Haar | de:09184:2140
Haar (b München) Hans-Stießberger-Straße | de:09184:2170
Haar (b München) Hans-Stießberger-Str. (Schleife) | de:09184:2169
Haar (b München) IAK-Klinikum München-Ost | de:09184:2150
Haar (b München) Jagdfeldbad | de:09184:2637
Haar (b München) Jagdfeldzentrum | de:09184:2359
Haar (b München) Joh.-Seb.-Bach-Straße | de:09184:2162
Haar (b München) Leibstraße | de:09184:2160
Haar (b München) Ludwig-Moser-Straße | de:09184:2168
Haar (b München) Max-Isserlin-Straße | de:09184:2216
Haar (b München) Rechnerstraße | de:09184:2218
Haar (b München) Rudolf-Gütlein-Straße | de:09184:2716
Haar (b München) Sankt-Konrad-Straße | de:09184:2153
Haar (b München) Vockestraße | de:09184:2208
Haar (b München) Waldstraße | de:09184:2212
Haar (b München) Wasserburger Straße | de:09184:2167
Haarland (Attenkirchen) Haarland | de:09178:3017
Habichau Habichau | de:09173:9373
Hadersried Hadersried | de:09174:7105
Hadorf Hadorf | de:09188:5526
Hadorf Uneringer Straße | de:09188:5693
Hagenau (Kr Freising) Hagenau | de:09178:2787
Haging Haging | de:09175:4114
Haging Kreuzung | de:09175:4681
Hagmühle (Obb.) Hagmühle | de:09178:3059
Hagsdorf (Obb.) Hagsdorf | de:09178:2959
Haidberg (Kr Erding) Haidberg, Abzw. | de:09177:3441
Haiden (Kr Mühldorf) Haiden | de:09183:6087
Haidvocking Haidvocking, Abzw. | de:09177:3721
Hailafing Hailafing | de:09184:2478
Haimhausen Am Pfanderling | de:09174:6788
Haimhausen Culmweg | de:09174:7303
Haimhausen Hauptstraße 24 | de:09174:6868
Haimhausen Kirche | de:09174:6869
Haimhausen Kramerkreuz | de:09174:6865
Haimhausen Scheitelbreite | de:09174:6871
Haimhausen Schloß | de:09174:6866
Haimhausen Schule | de:09174:6867
Haimpertshofen Haimpertshofen | de:09186:8605
Haindlfing (Kr Freising) Haindlfing | de:09178:3162
Hain (Inning a Holz) Hain, Abzw. | de:09177:3551
Hallbergmoos Am Söldnermoos | de:09178:2646
Hallbergmoos Birkenecker Straße | de:09178:2672
Hallbergmoos Brandau | de:09178:2679
Hallbergmoos Bürgermeister-Gruber-Straße | de:09178:2668
Hallbergmoos Fußweg Rathaus | de:09178:2605
Hallbergmoos Garchinger Weg | de:09178:2662
Hallbergmoos Hallbergmoos | de:09178:2850
Hallbergmoos Isar-Büro-Park Nord | de:09178:2620
Hallbergmoos Isar-Büro-Park Süd | de:09178:2621
Hallbergmoos Kiebitzweg | de:09178:2625
Hallbergmoos Lilienthalstraße | de:09178:2669
Hallbergmoos Ludwigsforum | de:09178:2619
Hallbergmoos Maximilianstraße | de:09178:2623
Hallbergmoos Messerschmittstraße | de:09178:2627
Hallbergmoos Otl-Aicher-Weg | de:09178:2624
Hallbergmoos Rathaus | de:09178:2666
Hallbergmoos Sportpark | de:09178:2616
Hallbergmoos Zeppelinstraße Nord | de:09178:2665
Hallbergmoos Zeppelinstraße Süd | de:09178:2622
Halsberg (Hallertau) Halsberg | de:09178:3140
Hampersdorf Hampersdorf | de:09177:3672
Hanfeld Abt-Hörl-Weg | de:09188:5336
Hanfeld St.-Michael-Straße | de:09188:5536
Hanshofen Hanshofen | de:09179:6648
Harreszell Harreszell, Abzw. | de:09174:7347
Hartbrunn Hartbrunn | de:09177:3438
Harthausen (Grasbrunn) Feuerwehrgerätehaus | de:09184:2273
Harthausen (Grasbrunn) Forstwirt | de:09184:2274
Harthausen (Grasbrunn) Kriegerdenkmal | de:09184:2272
Harthaus Harthaus | de:09179:6240
Harthofen Harthofen | de:09177:3348
Harting (Kr Erding) Harting, Abzw. | de:09177:3599
Harting (Kr Erding) Harting, Ort | de:09177:3597
Hart (Pfaffing) Hart | de:09187:41814
Hartshausen (Mauern) Hartshausen | de:09178:3886
Hartwigshausen Hartwigshausen | de:09174:7244
Haselbach (Velden) Haselbach (Vilsbiburg) | de:09274:3726
Haslach (Bad Aibling) Haslach (Kr RO) | de:09187:40880
Haslach (Glonn Kr EBE) Haslach | de:09175:4233
Haslach (Hallertau) Haslach, Abzw. | de:09178:2972
Haslach (Hallertau) Haslach | de:09178:3235
Haspelmoor Haspelmoor Bf. Nord | de:09179:6524
Haspelmoor Haspelmoor Bf. Süd | de:09179:6522
Haspelmoor Haspelmoor | de:09179:6520
Hattenhofen (Kr FFB) Hattenhofen, Ort | de:09179:6310
Hattenhofen (Kr FFB) Loitershofen | de:09179:6316
Hattenhofen (Kr FFB) Pfeiffergassl | de:09179:6247
Hattenhofen (Kr FFB) Schule | de:09179:6312
Hattenhofen (Kr FFB) Valesistraße | de:09179:6314
Hatzmoos Hatzmoos | de:09183:80633
Haunstetten (Kr Pfaffenhofen) Haunstetten (Kr Pfaffenhofen) | de:09186:8860
Hausen (b Gauting) Hausen | de:09188:5636
Hausen (Geltendorf) Hausen (Geltendorf) | de:09181:2201
Haus (Frauenneuharting) Haus (Frauenneuharting) | de:09175:4118
Hausmehring (Haag) Hausmehring (Haag/Amper) | de:09178:3024
Hausmehring (Nandlstadt) Hausmehring (Nandlstadt) | de:09178:3042
Haxthausen Haxthausen, Abzw. | de:09178:3190
Haxthausen Haxthausen | de:09178:3189
Haxthausen Haxthauser Weg | de:09178:3191
Hebertshausen Alte Dorfstraße | de:09174:7314
Hebertshausen Am Eichenberg | de:09174:7275
Hebertshausen Georg-Queri-Straße | de:09174:7312
Hebertshausen Hebertshausen | de:09174:6810
Hebertshausen Schule | de:09174:7274
Hebertshausen Von-Mandl-Straße | de:09174:7316
Hebrontshausen Hennerbachbrücke | de:09178:3052
Hebrontshausen Moosburger Straße | de:09178:3051
Hechenberg (Kr TÖL) Hechenberg, Abzw. | de:09173:4970
Hechendorf (am Pilsensee) An der Feichten | de:09188:5791
Hechendorf (am Pilsensee) Günteringer Straße | de:09188:5677
Hechendorf (am Pilsensee) Heuweg | de:09188:5788
Hechendorf (am Pilsensee) In der Au | de:09188:5792
Hechendorf (am Pilsensee) Kinderhaus | de:09188:5789
Hechendorf (am Pilsensee) Lindenallee | de:09188:5517
Hechendorf (am Pilsensee) Oberfeld | de:09188:5401
Hechendorf (am Pilsensee) Wörthseestraße | de:09188:5678
Hecken (Sempt) Hecken | de:09177:3560
Heigenhausen Heigenhausen | de:09178:3104
Heilig Kreuz (Anzing) Heilig Kreuz | de:09175:3985
Heimstetten Ammerthalstraße | de:09184:2141
Heimstetten Am Werbering | de:09184:2123
Heimstetten Blumenweg | de:09184:2133
Heimstetten Feldkirchener Straße | de:09184:2121
Heimstetten Heimstetten Bf. Nord | de:09184:2214
Heimstetten Heimstetten Bf. Süd | de:09184:2215
Heimstetten Heimstetten | de:09184:2120
Heimstetten Räterstraße | de:09184:2132
Heimstetten Räterzentrum | de:09184:2217
Heimstetten Ulrichskapelle | de:09184:2639
Heimstetten Zugspitzstraße | de:09184:2219
Heißmanning Heißmanning | de:09186:8602
Heldering Heldering | de:09177:3576
Helfenbrunn Helfenbrunn, Ost | de:09178:3168
Helfenbrunn Lagerhaus | de:09178:3170
Helfertsried Helfertsried | de:09173:9369
Helling Helling | de:09177:3623
Hemersdorf Hemersdorf | de:09178:3056
Hemhausen Hemhausen | de:09178:3106
Herbersdorf (Obb.) Herbersdorf | de:09178:3112
Herdweg Herdweg | de:09177:3430
Hergolding Hergolding | de:09175:4083
Herrnzell Herrnzell | de:09179:6283
Herrsching (Ammersee) Dampfersteg | de:09188:5414
Herrsching (Ammersee) Gewerbestraße | de:09188:5324
Herrsching (Ammersee) Goethestraße | de:09188:5413
Herrsching (Ammersee) Hechendorfer Straße | de:09188:5416
Herrsching (Ammersee) Herrsching | de:09188:5410
Herrsching (Ammersee) Herrsching (Schiff) | de:09188:9940
Herrsching (Ammersee) Lochschwab | de:09188:5418
Herrsching (Ammersee) Martinsweg | de:09188:5412
Herrsching (Ammersee) Mitterweg | de:09188:5415
Herrsching (Ammersee) Panoramastraße | de:09188:5409
Herrsching (Ammersee) Realschule | de:09188:5403
Herrsching (Ammersee) Strittholzstraße | de:09188:5411
Herschenhofen Herschenhofen | de:09178:2674
Herschenhofen Herschenhofen, Süd | de:09178:2707
Hettenkirchen Hettenkirchen, Abzw. | de:09178:3031
Hettenshausen Jahnhöhe | de:09186:8136
Hettenshausen Kirche | de:09186:8137
Hetzenhausen Hetzenhausen | de:09178:2774
Heufeld (Mangfall) Bruckmühler Straße | de:09187:41251
Heufeld (Mangfall) Heufeld | de:09187:41253
Heufeld (Mangfall) Heufeld | de:09187:90021
Heufeld (Mangfall) Süd Chemie | de:09187:47007
Heufeldmühle Abzw. Nelkenstr | de:09187:41256
Heufeldmühle Fabriksiedlung | de:09187:46996
Heufeldmühle Fasanenstr. | de:09187:46998
Heufeldmühle Heufeldmühle | de:09187:90002
Hienraching (Inning) Hienraching | de:09177:3570
Hienraching (Steinkirchen) Abzw. Steinkirchen | de:09177:3543
Hilgen (am Weg) Hilgen | de:09177:9687
Hilgertshausen Gumpmühle, Abzw. | de:09174:7186
Hilgertshausen Gumpmühle | de:09174:7187
Hilgertshausen Hilgertshausen, Post | de:09174:7150
Hilgertshausen Münchener Straße | de:09174:7148
Hilgertshausen Neurieder Straße | de:09174:7153
Hilgertshausen Parkstraße | de:09174:7128
Hilgertshausen Schule | de:09174:7201
Hilpertsried Hilpertsried | de:09174:6835
Hinrichssegen Großer Stern | de:09187:47001
Hinrichssegen Hinrichssegen | de:09187:90049
Hinteröd (Kr Mühldorf) Hinteröd | de:09183:80623
Hinterstallau Hinterstallau | de:09173:9358
Hirnkirchen Hirnkirchen | de:09178:3114
Hirschbichl (Obb.) Hirschbichl | de:09175:4142
Hirschenhausen Hirschenhausen | de:09186:8525
Hirtlbach Burgstraße | de:09174:6919
Hirtlbach Pfarrheim | de:09174:6967
Hochbrück (Obb.) Carl-von-Linde-Straße | de:09184:2009
Hochbrück (Obb.) Heidenheimer Straße | de:09184:2005
Hochbrück (Obb.) Hochbrücker Alm | de:09184:2006
Hochbrück (Obb.) Hohe-Brücken-Straße | de:09184:2008
Hochbrück (Obb.) Jahnstraße | de:09184:2001
Hochbrück (Obb.) Voithstraße | de:09184:2012
Höchenberg Höchenberg Abzw. | de:09178:2769
Hochstadt (Obb.) Dorfstraße | de:09188:5591
Hochstadt (Obb.) Neuhochstadter Straße | de:09188:5572
Hochstadt (Obb.) Schule | de:09188:5592
Hochstadt (Obb.) Waldsiedlung | de:09188:5657
Höfa Abzw. Unterumbach | de:09174:7252
Höfa Höfa | de:09174:7267
Höfarten Allenberger Straße | de:09771:2512
Höfarten Schiltberger Straße | de:09771:2505
Hofbruck Hofbruck | de:09274:3714
Höfen (Königsdorf) Höfen | de:09173:4930
Hofen (Kr Freising) Hofen (Au) | de:09178:2979
Höfen (Wackersberg) Schule | de:09173:9377
Hof (Erdweg) Hof | de:09174:6923
Hof (Kirchdorf) Hof (Kirchdorf) | de:09183:80647
Hoflach Hoflach | de:09179:6378
Hofolding Hofolding | de:09184:2326
Hofstarring Abzw. Steinkirchen | de:09177:3818
Högling (Obb.) Abzw. Högling | de:09187:41264
Högling (Obb.) Högling, Ort | de:09187:79015
Hohenbachern Hohenbachern | de:09178:3072
Hohenbercha Hohenbercha | de:09178:2793
Höhenberg (Lengdorf) Höhenberg | de:09177:3712
Höhenberg (Reichertsheim) Höhenberg (Gars am Inn) | de:09183:6720
Hohenbrunn (Obb.) Bahnhofstraße | de:09184:2369
Hohenbrunn (Obb.) Dorfstraße | de:09184:2379
Hohenbrunn (Obb.) Hohenbrunn | de:09184:2220
Hohenbrunn (Obb.) Hubertusstraße | de:09184:2383
Hoheneck (b Bad Tölz) Hoheneck | de:09173:4928
Hoheneck (b Bad Tölz) Valtl, Abzw. Haunleiten | de:09173:4927
Hohenkammer Münchner Straße | de:09178:2677
Hohenkammer Pelka | de:09178:6879
Hohenkammer Schule | de:09178:2725
Höhenkirchen-Siegertsbrunn Brunnthaler Straße | de:09184:2321
Höhenkirchen-Siegertsbrunn Höhenkirchen-Siegertsbrunn | de:09184:2240
Höhenkirchen-Siegertsbrunn Kirche | de:09184:2322
Höhenkirchen-Siegertsbrunn Lindenstraße | de:09184:2316
Höhenkirchen-Siegertsbrunn Schmiedstraße | de:09184:2318
Hohenlinden Brückenweg | de:09175:4004
Hohenlinden Flurstraße | de:09175:3993
Hohenlinden Gasthaus zur Post | de:09175:4002
Hohenlinden Lagerhausstraße | de:09175:4064
Hohenpolding Hohenpolding | de:09177:3594
Höhenrain (Kr Starnberg) Ehem. Post | de:09188:5348
Höhenrain (Kr Starnberg) Höhenrain | de:09188:5378
Höhenrain (Kr Starnberg) J.-u.-R.-Werner-Platz | de:09188:5346
Höhenrain (Kr Starnberg) Lärchenweg | de:09188:5345
Hohenschäftlarn Hohenschäftlarn | de:09184:2560
Hohenschäftlarn Rathaus | de:09184:2561
Hohenzell (b Aichach) Abzw. Irchenbrunn | de:09174:7133
Hohenzell (b Aichach) Hohenzell, Ort | de:09174:7101
Hohenzell (b Aichach) Maibaum | de:09174:7122
Höllriegelskreuth Höllriegelskreuth | de:09184:2530
Holzbauer (Obb.) Hexal Haus 27 | de:09182:43915
Holzburg (Ried) Holzburg | de:09771:1176
Holzdobl Holzdobl | de:09178:3222
Holzen (Zolling) Holzen | de:09178:3075
Holzhäuseln (Kr Pfaffenhofen) Holzhäuseln | de:09186:8439
Holzhausen (Kr Pfaffenhofen) Holzhausen | de:09186:8435
Holzhausen (Neuching) Holzhausen, Abzw. | de:09177:3472
Holzhausen (Neuching) Holzhausen | de:09177:3473
Holzhausen (Starnberger See) Brunnenstraße 20 | de:09173:4819
Holzhausen (Starnberger See) Holzhausen | de:09173:4820
Holzhausen (Utting) Holzhausen (Schiff) | de:09181:605
Holzhäusln (Obb.) Holzhäusln | de:09175:4302
Holzkirchen (Kr Miesbach) Abzw. Musikzug | de:09182:43844
Holzkirchen (Kr Miesbach) Am Ladehof | de:09182:43834
Holzkirchen (Kr Miesbach) AOK / Kubus IT | de:09182:43845
Holzkirchen (Kr Miesbach) Auto Schmid | de:09182:43860
Holzkirchen (Kr Miesbach) Bahnhof Eingang Ost | de:09182:43858
Holzkirchen (Kr Miesbach) Blumenstraße | de:09182:43833
Holzkirchen (Kr Miesbach) Burgstallerstr. | de:09182:43228
Holzkirchen (Kr Miesbach) Ecke Burgstallerstr. | de:09182:43821
Holzkirchen (Kr Miesbach) Eichenfeldstr. | de:09182:43836
Holzkirchen (Kr Miesbach) Einfahrt Stoib | de:09182:43842
Holzkirchen (Kr Miesbach) Einkaufs-Paradies | de:09182:43838
Holzkirchen (Kr Miesbach) Föchingerstr./ Rosenheimer Str. | de:09182:43837
Holzkirchen (Kr Miesbach) Föchinger Str./Spielplatz | de:09182:43835
Holzkirchen (Kr Miesbach) Frühlingstraße 2 | de:09182:43847
Holzkirchen (Kr Miesbach) Grünes Zentrum | de:09182:69298
Holzkirchen (Kr Miesbach) Hexal / Gemeindewerke | de:09182:43841
Holzkirchen (Kr Miesbach) HOKI 8 | de:09182:43846
Holzkirchen (Kr Miesbach) Holzkirchen | de:09182:43227
Holzkirchen (Kr Miesbach) Holzkirchen Gymnasium | de:09182:69285
Holzkirchen (Kr Miesbach) Holzkirchen, Marktplatz | de:09182:43231
Holzkirchen (Kr Miesbach) Holzkirchen, Postamt | de:09182:43859
Holzkirchen (Kr Miesbach) Langzeitparkplatz | de:09182:43839
Holzkirchen (Kr Miesbach) Lindenstraße | de:09182:43233
Holzkirchen (Kr Miesbach) Marschall, Bundesstraße | de:09182:43245
Holzkirchen (Kr Miesbach) Miesbacher Str. | de:09182:43232
Holzkirchen (Kr Miesbach) Münchner Str./Norma | de:09182:43236
Holzkirchen (Kr Miesbach) Oldtimer-Reifen | de:09182:43843
Holzkirchen (Kr Miesbach) Penny-Markt | de:09182:43840
Holzkirchen (Kr Miesbach) Tegernseer Straße | de:09182:43230
Holzkirchen (Kr Miesbach) Tölzerstr. / Guffertstr. | de:09182:43822
Holzkirchen (Kr Miesbach) Tölzerstr. / Karwendelstr. | de:09182:43823
Holzkirchen (Kr Miesbach) Tölzer Str. / Verein 50 Plus | de:09182:43849
Holzmühl (Kr FFB) Holzmühl, Abzw. | de:09179:6154
Hönning (Kr Erding) Hönning, Abzw. | de:09177:3706
Hopfenau Rodelzried/Hopfenau | de:09174:6834
Hörbach (Kr FFB) Hörbach | de:09179:6324
Hörbach (Kr FFB) Wendeschleife | de:09179:6519
Hörenzhausen Hörenzhausen | de:09178:2709
Hörgenbach (Markt Indersdorf) Hörgenbach, Abzw. | de:09174:6921
Hörgersdorf Hörgersdorf | de:09177:3633
Hörgertshausen Moosburger Straße | de:09178:3859
Hörgertshausen Rathaus | de:09178:3884
Hörlkofen Hörlkofen | de:09177:3342
Hörlkofen Hörlkofen | de:09177:9954
Hörlkofen Oberau | de:09177:3344
Hörmannsberg (Schwab) Hörmannsberg | de:09771:1170
Hornstein (Egling) Hornstein | de:09173:4860
Hörwart Abzw. Hörwart | de:09183:80889
Hörwart Hörwart | de:09183:80888
Hubenstein Hubenstein | de:09177:3784
Hübschmühle Hübschmühle | de:09190:41549
Hub (Velden) Hub (Obervilslern) | de:09274:3248
Humbach (Obb.) Abzw.Peretshofen | de:09173:4897
Humbach (Obb.) Humbach | de:09173:4898
Humersberg Humersberg, Abzw. | de:09174:6953
Hundsöd (Kr Mühldorf) Hundsöd | de:09183:80846
Hungerberg (Kr EBE) Hungerberg, Abzw. | de:09175:4115
Huppenberg (Obb.) Huppenberg, Abzw. | de:09173:4920
Huttenstätt (Gars) Huttenstätt | de:09183:80887
Icking Gymnasium | de:09173:5461
Icking Icking | de:09173:4750
Ilmmünster Pfarrhof | de:09186:8139
Ilmmünster Rosenstraße | de:09186:8140
Ilmmünster Starzenbachstraße | de:09186:8138
Ilmried Mühlberg | de:09186:8157
Indorf (Kr Erding) Indorf | de:09177:3692
Indorf (Kr Erding) Indorfer Straßhäuseln | de:09177:3690
Inhausen (Kr Dachau) Inhausen | de:09174:7306
Inhausermoos Birkenweg | de:09174:7309
Inhausermoos Kanalweg | de:09174:7315
Inkofen (Haag an der Amper) Amperbrücke | de:09178:3206
Inkofen (Haag an der Amper) Linde | de:09178:3208
Inning am Ammersee Bacherner Weg | de:09188:5551
Inning am Ammersee GP Inning/Wörthsee | de:09188:5555
Inning am Ammersee Landsberger Straße | de:09188:5441
Inning am Ammersee Marktplatz | de:09188:5442
Inning am Ammersee Obermühle | de:09188:5438
Inning am Ammersee Schlagenhofen-Weich | de:09188:5499
Inning am Ammersee Waldstraße | de:09188:5436
Inning am Holz Hauptstraße | de:09177:3574
Inning am Holz Läng.-/Bergstraße | de:09177:3572
Irchenbrunn Irchenbrunn | de:09174:7131
Irlach (Kr Erding) Irlach | de:09177:3611
Irling (Kr Mühldorf) Irling (Reichertsheim) | de:09183:6042
Irschenhausen Günter-Stöhr-Gymnasium | de:09173:5383
Irschenhausen Rittergütl | de:09173:5381
Isen Hochstraße | de:09177:3370
